name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"13.29,100.91",2025-09-18T12:00:00,32,37.4,23.6,61.46,0.3,100,rain,0,0,21.2,10.6,230,1007.2,25,10,382,1.4,4,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-18T13:00:00,32.1,37.2,23.2,59.14,0.9,100,rain,0,0,25.6,11.5,258,1006.3,38.7,10,615,2.2,6,,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-18T14:00:00,31.1,36.8,24.2,66.84,0,0,,0,0,22.3,16.3,241,1005,45,8.9,750,2.7,8,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-18T15:00:00,31.6,37.9,24.5,65.94,0,0,,0,0,25.9,16.1,210,1004.3,43.6,10,587,2.1,6,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-18T16:00:00,31.3,37,24,65.11,0,0,,0,0,27.7,15.8,220,1004.3,30,10,343,1.2,3,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-18T17:00:00,31.3,36.7,23.7,63.97,0,0,,0,0,28.1,19.3,220,1004.3,36.3,10,65,0.2,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-18T18:00:00,29,33.9,24.5,76.72,0,0,,0,0,51.8,18.7,194,1005.3,37.5,8.4,0,0,0,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-18T19:00:00,28.9,34.3,24.9,79.08,0,0,,0,0,18,14,219,1006.3,37.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-18T20:00:00,28.8,35.2,25.9,84.2,0,0,,0,0,17.3,15.9,232,1007.3,57.5,9,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-18T21:00:00,27.8,32,24.5,81.85,0,0,,0,0,19.8,14.1,243,1008.3,67.2,9.5,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-18T22:00:00,27.3,31.6,25.5,89.7,0.1,0,rain,0,0,20.9,10.9,287,1008.8,57.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-18T23:00:00,27.8,32.4,25.3,86.34,0,0,,0,0,21.6,6.2,249,1009,45,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T00:00:00,27,31.1,26,94.59,0,0,,0,0,21.6,5,227,1009,45,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T01:00:00,27.8,32.6,25.5,87.36,0,0,,0,0,19.1,7.3,203,1008.3,31.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T02:00:00,27.8,31.9,24.6,83,0.2,0,rain,0,0,25.9,7.4,218,1007.3,31.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T03:00:00,27.5,31.4,24.6,84.25,0.1,0,rain,0,0,25.6,6.4,210,1007,36.3,9.8,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T04:00:00,27.5,32,25.4,88.37,0.2,0,rain,0,0,24.5,2.1,351,1007,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T05:00:00,27.5,31.4,24.6,84.05,0.1,0,rain,0,0,26.6,3.4,63,1007,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T06:00:00,26.5,26.5,26.5,100,0.1,0,rain,0,0,25.6,7,68,1007.3,45,10,0,0,0,,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T07:00:00,26.8,31,26.8,100,0.1,0,rain,0,0,25.6,6,64,1008.3,36.3,10,51,0.2,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T08:00:00,28,34,26.5,91.53,0.1,0,rain,0,0,34.6,6.4,182,1009,50,10,130,0.5,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T09:00:00,29.3,33.6,23.5,71.04,0.1,0,rain,0,0,37.1,13.9,209,1009.3,70.8,10,247,0.9,2,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T10:00:00,30.3,35.3,23.8,68.1,0.1,0,rain,0,0,38.5,15.1,208,1010,65.9,10,290,1,3,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T11:00:00,30.5,35.4,23.6,66.76,0.1,0,rain,0,0,40,14.7,211,1009.3,59.7,10,383.9,1.4,4,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T12:00:00,31.4,36.4,23.4,62.3,0,0,,0,0,46.4,16.4,199,1008.3,36.3,10,479.2,1.7,5,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T13:00:00,31.7,37.1,23.6,62.35,0,0,,0,0,47.9,20.4,211,1007.3,70.8,10,629.5,2.3,6,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T14:00:00,31.2,36.8,24,65.48,0,0,,0,0,32,22.6,210,1006.3,64.5,10,592.4,2.1,6,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T15:00:00,30.9,35.7,23.4,64.27,0,0,,0,0,33.1,23.2,207,1006.1,30,10,611.6,2.2,6,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T16:00:00,30.9,36.3,23.9,66.43,0,0,,0,0,36,23.5,201,1005.3,43.6,10,450.6,1.6,5,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T17:00:00,30.4,35.7,24,68.4,0,0,,0,0,34.2,22.2,193,1005.3,43.6,10,245.9,0.9,2,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T18:00:00,29.7,34.8,24.2,72.25,0,0,,0,0,28.4,22.7,187,1006.3,36.3,10,80.3,0.3,1,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T19:00:00,28.7,33.5,24.5,77.9,0,0,,0,0,21.6,23.1,194,1006.8,50,10,1.3,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T20:00:00,28.7,34.2,25.2,81.45,0.9,100,rain,0,0,19.4,19.1,185,1007.3,59.5,10,0,0,0,,"Rain, Partially cloudy",rain,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T21:00:00,28.5,33.8,25.2,82.39,0.4,100,rain,0,0,20.9,19,188,1008.3,38.7,10,0,0,0,,"Rain, Partially cloudy",rain,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T22:00:00,28.5,33.5,24.9,80.69,0.2,0,rain,0,0,19.1,16.1,184,1008.5,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-19T23:00:00,28.5,33.1,24.4,78.54,0.2,0,rain,0,0,16.2,14.4,200,1008.3,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T00:00:00,28.2,32.5,24.2,78.77,0.1,0,rain,0,0,23,10.3,210,1008,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T01:00:00,28.5,32.8,24,76.7,0.1,0,rain,0,0,15.5,11.8,211,1007.8,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T02:00:00,27.7,31.3,23.9,79.91,0.3,100,rain,0,0,22.3,9,203,1007.3,37.5,10,0,0,0,,"Rain, Partially cloudy",rain,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T03:00:00,27.7,31.3,23.9,79.91,0.6,100,rain,0,0,19.8,11.9,193,1006.3,36.3,10,0,0,0,,"Rain, Partially cloudy",rain,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T04:00:00,27.4,30.9,23.9,81.1,0.3,100,rain,0,0,16.2,11.9,188,1007,31.4,10,0,0,0,,"Rain, Partially cloudy",rain,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T05:00:00,27.7,31.3,23.9,79.91,0.1,0,rain,0,0,14.8,12.4,186,1007,31.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T06:00:00,27.7,31.7,24.5,82.57,0.2,0,rain,0,0,15.8,14.7,188,1007.5,41,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T07:00:00,28.5,33.4,24.7,80.01,0.2,0,rain,0,0,20.5,12.8,172,1008.3,59.7,10,36.7,0.1,0,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T08:00:00,28.1,33.4,25.5,85.37,0.2,0,rain,0,0,29.2,16.1,177,1009,70.8,9.5,207.6,0.7,2,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T09:00:00,28.1,34,26.4,90.53,0.1,0,rain,0,0,34.9,13.3,202,1009.8,72,9.5,422.6,1.5,4,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T10:00:00,29.4,35.7,25.5,79.38,0.1,0,rain,0,0,40.3,19.1,194,1009.3,51.2,9.8,597.3,2.2,6,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T11:00:00,30.7,37.2,24.9,71.33,0.5,100,rain,0,0,44.6,19.6,200,1009.3,37.5,10,590.3,2.1,6,,"Rain, Partially cloudy",rain,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T12:00:00,31.7,37.2,23.7,62.71,0.1,0,rain,0,0,45.4,22.5,214,1008.3,43.6,10,632.6,2.3,6,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T13:00:00,31.9,37.7,24,62.97,0.2,0,rain,0,0,46.4,20.7,213,1007.3,43.6,10,608.1,2.2,6,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T14:00:00,31.4,36.4,23.4,62.5,0,0,,0,0,44.6,20.7,213,1006.3,30,10,772.4,2.8,8,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T15:00:00,31.1,36.9,24.2,66.54,0,0,,0,0,37.4,20.5,201,1005.3,36.3,10,553.2,2,6,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T16:00:00,31.2,36.5,23.7,64.55,0,0,,0,0,36.4,24.3,194,1005.3,30,10,469.8,1.7,5,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T17:00:00,30.1,36.1,24.7,72.74,0,0,,0,0,33.5,20.1,190,1005.3,30,10,251.6,0.9,3,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T18:00:00,29.7,35.3,24.7,74.4,0,0,,0,0,29.2,18,197,1005.5,30,10,68.2,0.2,1,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T19:00:00,28.7,33.5,24.5,77.9,0,0,,0,0,20.9,14.9,196,1006.8,25,10,1.2,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T20:00:00,28.7,34.5,25.5,82.69,0,0,,0,0,17.3,16.2,192,1007.3,59.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T21:00:00,28.7,34.5,25.5,82.69,0,0,,0,0,16.2,16.3,191,1008.3,59.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T22:00:00,28.3,33.9,25.7,85.62,0,0,,0,0,14.8,15.5,201,1008.3,64.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-20T23:00:00,28.3,33.2,24.9,81.9,0,0,,0,0,14.8,13.5,197,1008.5,72,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T00:00:00,28.6,33.3,24.6,79.03,0,0,,0,0,15.5,10.1,210,1008.3,51.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T01:00:00,28.8,33.3,24.1,76.04,0,0,,0,0,17.3,10.2,230,1008,37.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T02:00:00,28.5,32.7,23.9,76.26,0,0,,0,0,21.6,8.7,230,1007.5,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T03:00:00,27.8,31.6,24.1,80.6,0,0,,0,0,21.6,9,225,1007,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T04:00:00,27.8,31.6,24.1,80.6,0,0,,0,0,20.9,8.5,227,1007,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T05:00:00,27.5,31.1,24.1,81.8,0,0,,0,0,20.2,7.6,230,1007,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T06:00:00,27.5,31,23.9,80.84,0,0,,0,0,18.4,6.7,231,1007,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T07:00:00,28.1,32.5,24.5,80.42,0,0,,0,0,18,8.9,203,1008,25,10,46.3,0.2,0,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T08:00:00,30,35.2,24.2,71.2,0,0,,0,0,29.5,15.1,210,1008.3,25,10,220.6,0.8,2,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T09:00:00,30.4,35.7,24,68.55,0,0,,0,0,39.2,17.2,217,1009,25,10,406.2,1.5,4,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T10:00:00,31,36.4,23.9,66.22,0.1,0,rain,0,0,41.8,17.2,227,1009,43.6,10,674.5,2.4,7,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T11:00:00,31.9,37.1,23.5,61.07,0,0,,0,0,42.5,18,228,1009,43.6,10,839.6,3,8,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T12:00:00,32.1,37.5,23.5,60.2,0,0,,0,0,42.8,18.3,232,1008.3,43.6,10,868.1,3.1,9,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T13:00:00,32.1,38.1,24,62.07,0.1,0,rain,0,0,43.9,17.9,228,1007,43.6,10,850.8,3.1,9,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T14:00:00,32.1,37.5,23.5,60.4,0,0,,0,0,33.1,16,235,1006,43.6,10,694.3,2.5,7,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T15:00:00,32.3,38,23.7,60.45,0,0,,0,0,30.6,19.5,225,1005.3,43.6,10,657.4,2.4,7,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T16:00:00,32.2,38.4,24.2,62.47,0,0,,0,0,24.1,18.4,228,1004.3,43.6,10,516.7,1.9,5,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T17:00:00,31.9,38.3,24.5,64.85,0,0,,0,0,23.8,15.8,226,1004.8,30,10,271.8,1,3,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T18:00:00,30.4,36.6,24.7,71.53,0,0,,0,0,23,17.1,197,1005.3,30,10,78.1,0.3,1,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T19:00:00,29.5,35.3,24.9,76.41,0,0,,0,0,18.4,19.2,206,1006.3,30,9.6,0.9,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T20:00:00,27.5,32.3,26,91.81,0,0,,0,0,19.1,18.5,245,1007.8,43.6,8.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T21:00:00,26.6,26.6,25.7,95.11,0,0,,0,0,15.1,13.9,203,1008.8,70.8,7.8,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T22:00:00,27.4,31.9,25.8,90.94,0,0,,0,0,10.4,12.4,212,1009,70.8,9.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-21T23:00:00,27.1,31.6,26,93.49,0,0,,0,0,9.7,6.1,183,1009.3,59.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T00:00:00,27.2,31.3,25.5,90.21,0,0,,0,0,10.4,6.6,180,1009,59.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T01:00:00,27.2,31.3,25.4,89.91,0,0,,0,0,11.2,6.8,192,1008,59.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T02:00:00,27.2,31.2,25.3,89.36,0,0,,0,0,12.6,7.7,209,1008,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T03:00:00,26.7,26.7,25.6,94,0,0,,0,0,13.3,4.7,305,1008,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T04:00:00,27.2,31.3,25.4,89.66,0,0,,0,0,13.7,4.7,305,1008,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T05:00:00,27,31,25.9,94.01,0,0,,0,0,14.4,3.9,252,1008,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T06:00:00,27,31,25.9,94.01,0,0,,0,0,14.4,3.9,262,1008.3,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T07:00:00,27,30.4,24.8,88.09,0,0,,0,0,15.5,5.4,198,1008.5,25,10,40.3,0.1,0,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T08:00:00,29.1,34.1,24.3,74.99,0.1,0,rain,0,0,23,8.5,199,1009.3,25,10,208.1,0.7,2,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T09:00:00,29.9,34.5,23.5,68.69,0,0,,0,0,28.1,11.3,207,1010,25,10,326.8,1.2,3,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T10:00:00,30.9,35.6,23.2,63.72,0.1,0,rain,0,0,28.4,12,230,1010.3,25,10,476.7,1.7,5,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T11:00:00,31.7,36.6,23.2,60.67,0.1,0,rain,0,0,27.7,14.9,223,1010,25,10,548,2,5,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T12:00:00,31.9,37.1,23.4,60.93,0.1,0,rain,0,0,28.1,15.3,246,1009,25,10,687,2.5,7,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T13:00:00,31.6,36.5,23.2,61.21,0.2,0,rain,0,0,30.2,17.6,235,1008,38.7,10,716.5,2.6,7,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T14:00:00,32.1,36.9,23,58.44,0.1,0,rain,0,0,28.4,17,225,1007,43.6,10,694.3,2.5,7,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T15:00:00,31.6,36.2,22.9,60.07,0.1,0,rain,0,0,29.5,15.9,233,1006,43.6,10,662.6,2.4,7,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T16:00:00,31.1,35.6,23,61.85,0.1,0,rain,0,0,31.3,16.6,221,1005.3,30,10,470.5,1.7,5,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T17:00:00,30.9,36.1,23.7,65.64,0,0,,0,0,25.2,13.4,207,1005.5,30,10,259.3,0.9,3,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T18:00:00,30,34.9,23.7,68.91,0,0,,0,0,16.6,13.8,219,1006.3,30,10,77.2,0.3,1,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T19:00:00,29,33.4,23.9,74.28,0,0,,0,0,11.9,15.1,207,1006.5,31.4,10,0.8,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T20:00:00,29,34.2,24.7,77.94,0,0,,0,0,14.4,12.4,194,1007.3,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T21:00:00,29,34.2,24.7,77.94,0,0,,0,0,14.4,10,207,1008.5,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T22:00:00,29,34.4,25,79.13,0,0,,0,0,12.6,9.3,225,1009,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-22T23:00:00,29,34.2,24.7,77.94,0,0,,0,0,12.2,9.1,239,1009,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-23T00:00:00,27.3,31.7,25.6,90.48,0,0,,0,0,13.3,13.1,223,1009,38.7,7.3,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-23T01:00:00,27.3,31.5,25.4,89.12,0,0,,0,0,13,6.2,246,1009,51.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-23T02:00:00,27.7,32.1,25.2,86.29,0.1,0,rain,0,0,13.7,8.4,231,1008.7,51.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-23T03:00:00,27.7,31.9,24.9,84.99,0.3,100,rain,0,0,13.7,7.2,221,1008,38.7,10,0,0,0,,"Rain, Partially cloudy",rain,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-23T04:00:00,27.4,31.4,24.9,86.27,0.3,100,rain,0,0,23,3.6,250,1007.5,25,10,0,0,0,,"Rain, Partially cloudy",rain,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-23T05:00:00,27.2,30.8,24.6,85.76,0.3,100,rain,0,0,23.4,5.6,165,1007.5,25,10,0,0,0,,"Rain, Partially cloudy",rain,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-23T06:00:00,27.2,31.3,25.4,89.66,0.2,0,rain,0,0,23.4,5.8,221,1008,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-23T07:00:00,27.2,30.9,24.8,86.78,0.2,0,rain,0,0,20.2,6.4,213,1008.3,31.4,10,21.6,0.1,0,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-23T08:00:00,29,33.5,24,74.53,0.6,100,rain,0,0,17.3,7.6,219,1009,31.4,10,125.1,0.5,1,,"Rain, Partially cloudy",rain,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-23T09:00:00,29.5,35.1,24.7,75.51,0.3,100,rain,0,0,18.7,10.4,207,1010,36.3,9.7,157.2,0.6,2,,"Rain, Partially cloudy",rain,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-23T10:00:00,30.1,35.5,24.2,70.39,0.2,0,rain,0,0,25.9,14.2,222,1009.5,30,10,298,1.1,3,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-23T11:00:00,31.1,36.9,24.2,66.48,0,0,,0,0,27,17,208,1009,43.6,10,299.6,1.1,3,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-23T12:00:00,31.4,37.7,24.5,66.91,0,0,,0,0,28.1,19.8,214,1008,43.6,10,326.2,1.2,3,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-23T13:00:00,32.3,39,24.5,63.21,0.1,0,rain,0,0,32.8,18.9,224,1007,30,10,450.8,1.6,5,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-23T14:00:00,31.8,37.6,23.9,62.96,0,0,,0,0,25.6,17,233,1005.3,25,10,294.6,1.1,3,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
"13.29,100.91",2025-09-23T15:00:00,31.9,38.4,24.5,65.07,0,0,,0,0,24.1,18.3,223,1005.3,50,10,233.4,0.8,2,,Partially cloudy,partly-cloudy-day,"VTBS,VTBD,VTBU"
